subject	grade_level	year	First Time Or Re-Test	score	score_level	multiple_choice	constructed_response	gender	ethnicity	iep	poverty	underperforming_subgroup	recently enrolled	enrolled_year_ago	type	teacher_number
1	9	2015	2	1513	3	26	9	2	5	1	1	1	1	1	2	27
1	9	2015	2	1513	3	26	9	2	5	1	1	1	1	1	2	27
1	9	2015	1	1513	3	27	8	2	5	1	1	1	1	2	4	56
1	9	2015	1	1513	3	26	9	2	5	1	1	1	1	1	4	58
1	9	2015	1	1513	3	25	10	1	5	2	1	2	1	1	4	60
1	9	2016	1	1514	3	25	11	2	5	1	2	2	1	2	1	1
1	9	2016	1	1514	3	28	8	2	5	1	1	1	1	2	1	3
2	9	2016	1	1514	3	32	9	2	5	1	1	1	1	2	1	4
2	9	2016	1	1514	3	32	9	2	3	1	2	2	1	2	1	5
2	9	2016	1	1514	3	33	8	2	5	1	1	1	1	2	1	16
2	9	2016	1	1514	3	31	10	2	5	1	2	2	1	2	1	17
2	9	2016	1	1514	3	32	9	1	5	1	1	1	1	1	1	17
2	9	2016	1	1514	3	32	9	2	9	1	1	1	1	1	1	17
1	9	2013	1	1514	3	23	12	2	1	1	1	1	1	1	3	19
2	9	2013	1	1514	3	33	7	2	5	1	2	2	1	2	3	19
2	9	2013	1	1514	3	35	5	1	5	2	1	2	1	1	3	19
1	9	2013	1	1514	3	26	9	2	5	1	1	1	1	1	4	37
1	9	2013	1	1514	3	22	13	2	5	1	2	2	1	1	4	37
1	9	2013	1	1514	3	22	13	2	5	1	2	2	1	1	4	37
1	9	2013	1	1514	3	22	13	2	5	1	1	1	1	1	4	38
1	9	2013	1	1514	3	26	9	2	5	1	1	1	1	2	4	38
1	9	2013	1	1514	3	19	16	2	5	1	1	1	1	1	4	39
1	9	2013	1	1514	3	29	6	2	5	1	1	1	1	1	4	39
2	9	2013	1	1514	3	35	5	1	5	1	2	2	1	1	4	42
2	9	2013	1	1514	3	34	6	1	5	1	1	1	1	1	4	42
2	9	2013	1	1514	3	32	8	1	5	1	1	1	1	1	4	43
2	9	2013	1	1514	3	33	7	2	5	1	2	2	1	1	4	43
2	9	2013	1	1514	3	33	7	2	5	1	1	1	1	1	4	43
1	9	2016	1	1514	3	26	10	2	5	1	1	1	1	1	4	57
1	9	2016	1	1514	3	24	12	2	5	1	1	1	1	1	4	57
1	9	2016	1	1514	3	24	12	2	5	1	2	2	1	2	4	57
1	9	2016	1	1514	3	25	11	1	5	1	1	1	1	1	4	58
1	9	2016	1	1514	3	24	12	1	5	1	1	1	1	1	4	60
1	9	2016	1	1514	3	26	10	2	5	1	1	1	1	1	4	61
1	9	2016	1	1514	3	28	8	1	5	1	1	1	1	1	4	62
1	9	2016	1	1514	3	24	12	2	5	1	1	1	1	1	4	62
2	9	2016	1	1514	3	30	11	1	5	1	1	1	1	2	4	64
2	9	2016	1	1514	3	34	7	2	5	1	1	1	1	1	4	64
2	9	2016	1	1514	3	34	7	2	5	1	2	2	1	2	4	66
2	9	2016	1	1514	3	34	7	2	5	1	1	1	1	1	4	66
2	9	2016	1	1514	3	35	6	2	5	1	1	1	1	2	4	66
2	9	2016	1	1514	3	35	6	2	5	1	1	1	1	1	4	66
2	9	2016	1	1514	3	31	10	1	5	1	1	1	2	1	4	67
2	9	2016	1	1514	3	31	10	2	5	1	1	1	2	1	4	67
2	9	2016	1	1514	3	31	10	2	5	1	1	1	1	2	4	67
2	9	2015	1	1515	3	31	9	2	4	1	1	1	1	1	1	6
2	9	2015	1	1515	3	34	6	2	5	1	1	1	1	1	1	7
3	9	2015	1	1515	3	27	7	2	5	1	2	2	1	2	1	10
3	9	2015	1	1515	3	24	10	2	3	1	1	1	1	1	1	11
3	9	2015	1	1515	3	27	7	2	5	1	1	1	1	1	1	11
3	9	2014	1	1515	3	26	8	2	5	2	1	2	1	2	3	19
3	9	2014	1	1515	3	24	10	2	5	1	1	1	1	1	3	19
2	9	2014	1	1515	3	34	7	1	5	1	2	2	1	2	3	19
2	9	2014	1	1515	3	33	8	2	5	1	1	1	1	1	4	42
2	9	2014	1	1515	3	31	10	2	5	1	1	1	1	1	4	43
2	9	2014	1	1515	3	37	4	1	5	1	1	1	1	2	4	43
3	9	2014	1	1515	3	28	6	1	5	1	1	1	1	1	4	45
2	9	2014	1	1515	3	33	8	1	5	1	1	1	1	1	4	54
2	9	2015	1	1515	3	33	7	1	5	1	1	1	1	1	4	64
2	9	2015	1	1515	3	32	8	2	5	1	1	1	1	1	4	66
2	9	2015	1	1515	3	30	10	2	5	1	1	1	1	2	4	67
2	9	2015	1	1515	3	33	7	2	5	1	1	1	2	1	4	68
2	9	2015	1	1515	3	33	7	2	5	1	1	1	1	1	4	68
2	9	2015	1	1515	3	29	11	1	5	1	2	2	1	2	4	69
2	9	2015	1	1515	3	28	12	2	5	1	1	1	1	2	4	69
3	9	2013	1	1516	3	26	8	1	5	1	2	2	1	1	3	19
3	9	2013	1	1516	3	25	9	1	5	1	1	1	1	2	3	19
3	9	2013	1	1516	3	25	9	1	5	1	2	2	1	1	3	19
1	9	2014	1	1516	3	25	11	1	5	1	2	2	2	1	3	19
1	9	2014	1	1516	3	24	12	2	5	1	1	1	2	1	3	19
1	9	2014	1	1516	3	23	13	1	5	1	1	1	1	2	3	19
1	9	2014	1	1516	3	28	8	2	5	1	1	1	1	1	3	19
1	9	2014	1	1516	3	23	13	2	4	1	1	1	2	1	3	19
3	9	2013	1	1516	3	29	5	1	5	2	1	2	1	1	4	46
1	9	2014	1	1516	3	27	9	2	9	1	1	1	1	1	4	50
1	9	2014	1	1516	3	24	12	1	5	2	2	2	1	2	4	50
1	9	2014	1	1516	3	23	13	1	5	1	1	1	1	1	4	52
1	9	2014	1	1516	3	26	10	1	5	2	1	2	1	1	4	52
1	9	2014	1	1516	3	25	11	2	5	1	1	1	1	2	4	53
1	9	2014	1	1516	3	25	11	1	5	1	1	1	1	1	4	53
3	9	2016	1	1517	3	24	9	1	5	1	1	1	1	2	1	14
3	9	2016	1	1517	3	22	11	2	5	1	1	1	1	1	1	18
1	9	2013	1	1517	3	23	13	2	5	1	1	1	1	2	3	19
2	9	2013	1	1517	3	32	9	2	5	1	1	1	1	2	3	19
2	9	2013	1	1517	3	33	8	1	5	1	1	1	1	2	3	19
2	9	2013	1	1517	3	30	11	2	5	1	1	1	1	1	3	19
2	9	2013	1	1517	3	37	4	1	5	1	1	1	1	1	3	19
2	9	2013	1	1517	3	33	8	2	5	1	1	1	1	2	3	19
1	9	2015	2	1517	3	25	11	2	6	1	1	1	1	1	2	24
1	9	2015	2	1517	3	25	11	2	6	1	1	1	1	1	2	27
1	9	2013	1	1517	3	23	13	1	5	1	2	2	1	2	4	37
1	9	2013	1	1517	3	26	10	2	5	1	1	1	1	1	4	37
1	9	2013	1	1517	3	25	11	1	6	1	2	2	1	1	4	38
1	9	2013	1	1517	3	21	15	1	5	1	2	2	1	1	4	38
1	9	2013	1	1517	3	24	12	1	6	1	1	1	1	1	4	39
2	9	2013	1	1517	3	33	8	1	5	1	2	2	1	1	4	43
2	9	2013	1	1517	3	35	6	2	5	1	1	1	1	1	4	43
1	9	2015	1	1517	3	27	9	1	5	1	1	1	1	1	4	59
1	9	2015	1	1517	3	27	9	1	5	1	1	1	1	1	4	60
1	9	2015	1	1517	3	26	10	2	5	1	1	1	1	1	4	60
1	9	2015	1	1517	3	27	9	2	9	1	1	1	1	1	4	60
1	9	2015	1	1517	3	26	10	2	4	1	1	1	1	1	4	61
3	9	2016	1	1517	3	18	15	2	5	1	1	1	1	1	4	71
3	9	2016	1	1517	3	25	8	2	5	1	1	1	1	1	4	73
2	9	2015	1	1518	3	31	10	2	5	1	1	1	1	1	1	5
2	9	2016	1	1518	3	30	12	2	5	1	1	1	2	1	1	5
1	9	2016	1	1518	3	23	14	1	5	1	1	1	1	1	1	15
2	9	2016	1	1518	3	35	7	1	5	1	1	1	1	1	1	16
2	9	2016	1	1518	3	33	9	1	5	1	1	1	1	1	1	17
2	9	2014	2	1518	3	34	8	2	5	1	1	1	1	1	2	19
2	9	2014	1	1518	3	32	10	2	5	1	1	1	1	2	3	19
2	9	2014	1	1518	3	33	9	2	5	1	1	1	2	1	3	19
2	9	2014	1	1518	3	34	8	1	5	1	1	1	1	1	4	42
2	9	2014	1	1518	3	35	7	2	5	1	1	1	2	1	4	42
2	9	2014	1	1518	3	36	6	2	4	1	1	1	1	1	4	42
1	9	2016	1	1518	3	27	10	1	5	1	1	1	1	1	4	60
2	9	2015	1	1518	3	28	13	2	4	1	1	1	1	1	4	64
2	9	2015	1	1518	3	35	6	1	5	1	1	1	1	1	4	64
2	9	2016	1	1518	3	33	9	2	5	1	1	1	1	1	4	64
2	9	2016	1	1518	3	33	9	2	5	1	1	1	1	2	4	64
2	9	2016	1	1518	3	34	8	1	5	1	1	1	1	1	4	64
2	9	2015	1	1518	3	35	6	2	5	1	1	1	1	1	4	65
2	9	2015	1	1518	3	33	8	1	5	1	1	1	1	1	4	65
2	9	2016	1	1518	3	38	4	2	5	2	1	2	1	1	4	65
2	9	2015	1	1518	3	37	4	1	5	1	2	2	1	1	4	66
2	9	2016	1	1518	3	33	9	2	5	1	1	1	1	2	4	68
2	9	2015	1	1518	3	32	9	2	5	1	1	1	1	1	4	69
2	9	2016	1	1518	3	31	11	2	5	1	1	1	1	1	4	69
2	9	2016	1	1518	3	31	11	1	5	1	1	1	1	1	4	74
3	9	2015	1	1520	3	26	9	1	5	1	1	1	1	1	1	11
1	9	2014	2	1520	3	22	15	2	6	1	1	1	2	1	3	19
1	9	2014	1	1520	3	25	12	2	5	1	1	1	1	1	3	19
3	9	2014	1	1520	3	24	11	1	5	1	2	2	1	2	3	19
1	9	2015	2	1520	3	29	8	1	5	1	1	1	1	1	2	26
1	9	2014	1	1520	3	23	14	1	5	1	1	1	1	1	4	50
1	9	2014	1	1520	3	25	12	2	5	1	1	1	1	1	4	51
1	9	2014	1	1520	3	27	10	2	5	1	2	2	1	1	4	51
1	9	2014	1	1520	3	23	14	2	5	1	1	1	1	1	4	52
1	9	2015	1	1520	3	23	14	2	5	1	1	1	1	1	4	56
1	9	2015	1	1520	3	27	10	2	5	2	1	2	1	1	4	58
1	9	2015	1	1520	3	26	11	2	5	1	1	1	1	1	4	58
1	9	2015	2	1520	3	27	10	1	5	1	1	1	2	1	4	58
1	9	2015	1	1520	3	25	12	1	5	1	1	1	2	1	4	60
1	9	2015	1	1520	3	32	5	1	5	1	1	1	1	1	4	60
3	9	2015	1	1520	3	28	7	1	5	1	1	1	1	1	4	72
2	9	2016	1	1521	3	30	13	2	5	1	1	1	1	1	1	16
2	9	2016	1	1521	3	34	9	1	5	1	1	1	1	1	1	17
1	9	2013	1	1521	3	26	11	1	5	1	1	1	1	2	3	19
1	9	2013	1	1521	3	23	14	1	5	1	2	2	1	1	3	19
2	9	2013	1	1521	3	32	10	2	5	1	1	1	1	2	3	19
2	9	2013	1	1521	3	35	7	2	5	1	1	1	1	1	3	19
2	9	2013	1	1521	3	31	11	2	5	1	1	1	1	2	3	19
1	9	2013	1	1521	3	22	15	2	5	1	2	2	1	2	3	19
1	9	2013	1	1521	3	23	14	1	5	1	1	1	1	1	4	37
1	9	2013	1	1521	3	25	12	1	3	1	1	1	1	1	4	38
2	9	2013	1	1521	3	34	8	2	5	1	1	1	1	1	4	43
2	9	2013	1	1521	3	33	9	2	6	1	1	1	1	1	4	44
2	9	2016	1	1521	3	35	8	2	5	1	1	1	1	1	4	64
2	9	2016	1	1521	3	36	7	1	3	1	1	1	1	1	4	65
2	9	2016	1	1521	3	33	10	1	5	1	1	1	1	1	4	66
2	9	2016	1	1521	3	34	9	2	5	1	1	1	2	1	4	67
2	9	2016	1	1521	3	33	10	1	5	1	1	1	1	1	4	68
2	9	2016	1	1521	3	35	8	2	5	1	1	1	1	1	4	68
2	9	2016	1	1521	3	30	13	2	5	1	1	1	1	2	4	68
2	9	2016	1	1521	3	35	8	2	5	1	1	1	1	1	4	69
2	9	2016	1	1521	3	33	10	2	3	1	2	2	1	2	4	69
2	9	2016	1	1521	3	31	12	1	5	1	1	1	1	1	4	74
2	9	2016	1	1521	3	31	12	2	9	1	2	2	1	1	4	74
2	9	2015	1	1522	3	32	10	2	5	1	1	1	1	1	1	7
2	9	2015	1	1522	3	32	10	2	5	1	2	2	1	2	1	7
3	9	2016	1	1522	3	26	8	1	5	1	1	1	2	1	1	14
3	9	2013	1	1522	3	24	11	2	4	1	1	1	1	1	3	19
2	9	2014	1	1522	3	33	10	2	4	1	1	1	1	1	3	19
2	9	2014	1	1522	3	33	10	1	5	1	1	1	2	1	3	19
2	9	2014	1	1522	3	32	11	1	5	1	1	1	1	1	4	42
2	9	2014	1	1522	3	34	9	2	5	1	2	2	1	2	4	43
2	9	2014	1	1522	3	32	11	2	5	2	2	2	1	2	4	43
2	9	2014	1	1522	3	33	10	2	5	1	1	1	1	2	4	43
2	9	2014	1	1522	3	33	10	2	5	1	1	1	1	2	4	54
2	9	2014	1	1522	3	37	6	1	5	1	1	1	1	1	4	54
2	9	2014	1	1522	3	33	10	2	5	1	1	1	1	1	4	54
1	9	2016	1	1522	3	28	10	2	5	1	1	1	1	1	4	58
1	9	2016	2	1522	3	26	12	2	5	1	2	2	1	1	4	60
1	9	2016	1	1522	3	25	13	2	5	1	2	2	1	1	4	60
1	9	2016	1	1522	3	25	13	2	5	1	1	1	1	1	4	62
2	9	2015	1	1522	3	34	8	2	5	1	1	1	1	1	4	67
2	9	2015	1	1522	3	34	8	2	5	1	1	1	2	1	4	67
2	9	2015	1	1522	3	35	7	2	5	1	1	1	1	2	4	67
2	9	2015	1	1522	3	34	8	1	5	1	1	1	1	1	4	67
2	9	2015	1	1522	3	30	12	2	5	1	1	1	1	1	4	68
2	9	2015	1	1522	3	33	9	1	5	1	1	1	1	1	4	68
2	9	2015	1	1522	3	37	5	1	5	1	1	1	1	1	4	69
3	9	2016	1	1522	3	23	11	2	5	2	1	2	1	2	4	70
3	9	2016	1	1522	3	23	11	2	5	1	1	1	1	1	4	71
3	9	2016	1	1522	3	25	9	1	5	1	1	1	1	1	4	73
2	9	2013	1	1524	3	32	11	2	5	1	1	1	1	2	3	19
2	9	2013	1	1524	3	33	10	2	5	1	2	2	1	2	3	19
2	9	2013	1	1524	3	34	9	1	5	1	2	2	1	2	3	19
2	9	2013	1	1524	3	33	10	2	5	1	1	1	1	2	3	19
2	9	2013	1	1524	3	31	12	2	5	1	1	1	1	1	3	19
2	9	2013	1	1524	3	33	10	2	5	1	1	1	1	1	3	19
1	9	2015	2	1524	3	27	11	2	5	1	1	1	1	1	2	25
1	9	2013	1	1524	3	26	12	2	5	1	2	2	1	2	4	37
1	9	2013	1	1524	3	22	16	1	5	1	1	1	1	1	4	37
1	9	2013	1	1524	3	25	13	1	4	2	1	2	1	1	4	38
1	9	2013	1	1524	3	24	14	2	5	1	1	1	1	1	4	39
1	9	2014	1	1524	3	23	15	1	5	1	2	2	1	2	4	39
2	9	2013	1	1524	3	36	7	2	5	1	2	2	1	1	4	42
2	9	2013	1	1524	3	38	5	2	5	1	2	2	1	2	4	42
2	9	2013	1	1524	3	37	6	1	5	1	2	2	1	2	4	43
2	9	2013	1	1524	3	34	9	1	5	1	1	1	1	2	4	43
2	9	2013	1	1524	3	34	9	2	5	1	1	1	1	2	4	43
2	9	2013	1	1524	3	37	6	1	5	1	1	1	1	1	4	44
1	9	2014	1	1524	3	26	12	1	5	1	1	1	1	1	4	50
1	9	2014	1	1524	3	29	9	1	5	1	1	1	1	2	4	50
1	9	2014	1	1524	3	28	10	1	5	1	1	1	1	1	4	50
1	9	2014	1	1524	3	28	10	2	5	1	1	1	2	1	4	51
1	9	2014	1	1524	3	25	13	1	5	1	1	1	1	1	4	52
1	9	2014	1	1524	3	26	12	1	6	1	1	1	1	1	4	52
1	9	2014	1	1524	3	29	9	2	5	1	1	1	1	1	4	52
1	9	2015	1	1524	3	29	9	2	5	1	2	2	1	1	4	56
1	9	2015	1	1524	3	28	10	1	5	1	1	1	1	1	4	60
1	9	2015	2	1524	3	27	11	2	5	1	1	1	1	1	4	61
2	9	2016	1	1525	3	32	12	2	5	1	2	2	1	2	1	5
3	9	2015	1	1525	3	23	13	2	5	1	2	2	2	1	1	13
2	9	2016	1	1525	3	33	11	2	5	1	1	1	2	1	1	17
2	9	2016	1	1525	3	36	8	2	5	1	1	1	1	2	1	17
2	9	2014	1	1525	3	37	7	1	5	1	1	1	1	1	3	19
2	9	2014	1	1525	3	30	14	2	5	1	2	2	1	2	3	19
2	9	2014	1	1525	3	37	7	2	5	1	1	1	2	1	3	19
2	9	2014	1	1525	3	33	11	2	5	1	1	1	1	1	3	19
2	9	2014	1	1525	3	33	11	2	5	1	1	1	1	1	4	43
2	9	2014	1	1525	3	34	10	1	5	1	1	1	1	2	4	43
2	9	2014	1	1525	3	36	8	1	5	1	1	1	1	1	4	54
2	9	2015	1	1525	3	37	6	1	5	1	1	1	1	1	4	64
2	9	2015	1	1525	3	35	8	1	5	2	1	2	1	1	4	64
2	9	2015	1	1525	3	34	9	2	5	1	1	1	2	1	4	64
2	9	2015	1	1525	3	33	10	1	5	1	1	1	1	1	4	64
2	9	2015	1	1525	3	37	6	1	5	1	1	1	1	1	4	64
2	9	2015	1	1525	3	34	9	1	5	1	1	1	1	1	4	65
2	9	2015	1	1525	3	36	7	1	5	1	1	1	1	1	4	66
2	9	2016	1	1525	3	35	9	1	5	1	1	1	1	1	4	66
2	9	2016	1	1525	3	35	9	2	5	1	1	1	2	1	4	67
2	9	2016	1	1525	3	33	11	2	5	1	1	1	1	1	4	69
1	9	2016	1	1526	3	27	12	2	4	1	2	2	1	2	1	3
1	9	2016	1	1526	3	27	12	1	5	1	1	1	2	1	1	15
3	9	2014	1	1526	3	25	11	1	5	2	1	2	1	1	3	19
3	9	2014	1	1526	3	29	7	1	5	1	1	1	1	1	3	19
1	9	2016	1	1526	3	28	11	2	5	1	1	1	1	2	4	57
1	9	2016	1	1526	3	29	10	2	4	2	1	2	1	1	4	60
1	9	2016	1	1526	3	27	12	1	5	1	1	1	1	1	4	60
1	9	2016	1	1526	3	27	12	1	5	1	2	2	1	1	4	61
1	9	2016	1	1526	3	29	10	2	5	1	1	1	1	1	4	62
3	9	2013	1	1527	3	24	12	1	5	1	1	1	1	2	3	19
3	9	2013	1	1527	3	27	9	2	5	1	2	2	1	1	4	49
3	9	2016	1	1527	3	26	9	2	5	1	2	2	1	1	4	70
3	9	2016	1	1527	3	24	11	1	4	1	2	2	1	1	4	70
2	9	2016	1	1528	3	33	12	2	5	1	2	2	1	1	1	5
2	9	2016	1	1528	3	31	14	2	5	1	2	2	1	2	1	16
2	9	2016	1	1528	3	38	7	1	5	1	2	2	1	2	1	17
2	9	2016	1	1528	3	32	13	2	5	1	1	1	1	1	1	17
1	9	2013	1	1528	3	24	15	1	5	1	2	2	1	1	3	19
1	9	2013	1	1528	3	22	17	2	6	1	2	2	1	2	3	19
2	9	2013	1	1528	3	33	11	1	5	1	2	2	1	2	3	19
2	9	2013	1	1528	3	35	9	2	5	1	1	1	1	2	3	19
2	9	2013	1	1528	3	34	10	2	5	1	2	2	1	2	3	19
2	9	2013	1	1528	3	36	8	2	5	1	2	2	1	1	3	19
2	9	2013	1	1528	3	36	8	2	5	1	1	1	1	1	3	19
1	9	2014	1	1528	3	26	13	2	5	1	1	1	1	1	3	19
1	9	2014	1	1528	3	26	13	1	3	1	1	1	1	1	3	19
1	9	2014	1	1528	3	28	11	2	5	1	1	1	1	2	3	19
1	9	2014	1	1528	3	26	13	2	5	1	1	1	2	1	3	19
1	9	2013	1	1528	3	24	15	2	5	1	2	2	1	1	4	37
1	9	2013	1	1528	3	26	13	2	5	1	2	2	1	1	4	37
1	9	2013	1	1528	3	23	16	1	5	1	1	1	1	1	4	39
1	9	2013	1	1528	3	27	12	1	5	1	1	1	1	1	4	39
1	9	2013	1	1528	3	26	13	2	4	1	1	1	1	1	4	39
1	9	2013	1	1528	3	23	16	2	5	1	1	1	1	1	4	39
2	9	2013	1	1528	3	36	8	2	3	1	2	2	1	1	4	42
2	9	2013	1	1528	3	35	9	2	5	1	1	1	1	1	4	43
2	9	2013	1	1528	3	35	9	1	5	1	1	1	1	2	4	43
2	9	2013	1	1528	3	36	8	2	5	1	1	1	1	1	4	43
2	9	2013	1	1528	3	34	10	2	2	1	1	1	1	1	4	43
2	9	2013	1	1528	3	36	8	1	5	1	1	1	1	1	4	44
2	9	2013	1	1528	3	32	12	2	5	1	1	1	1	1	4	44
1	9	2014	1	1528	3	26	13	1	5	1	1	1	1	1	4	51
1	9	2014	1	1528	3	26	13	2	5	1	1	1	1	1	4	52
1	9	2014	1	1528	3	28	11	2	5	1	1	1	1	1	4	52
1	9	2014	1	1528	3	28	11	1	5	1	1	1	1	1	4	52
1	9	2014	1	1528	3	26	13	1	5	1	1	1	1	1	4	52
1	9	2014	1	1528	3	27	12	2	5	1	1	1	1	2	4	52
1	9	2015	1	1528	3	31	8	2	5	1	1	1	1	1	4	56
1	9	2015	1	1528	3	28	11	1	5	1	1	1	1	1	4	56
1	9	2015	1	1528	3	29	10	1	5	1	1	1	1	1	4	58
1	9	2015	1	1528	3	29	10	1	5	2	1	2	1	1	4	60
1	9	2015	1	1528	3	28	11	2	5	1	1	1	2	1	4	61
2	9	2016	1	1528	3	33	12	2	5	1	1	1	1	1	4	64
2	9	2016	1	1528	3	35	10	2	5	1	1	1	1	1	4	64
2	9	2016	1	1528	3	34	11	1	5	1	2	2	1	1	4	65
2	9	2016	1	1528	3	37	8	2	5	1	1	1	1	1	4	65
2	9	2016	1	1528	3	33	12	2	5	2	1	2	1	1	4	66
2	9	2016	1	1528	3	31	14	2	5	1	1	1	2	1	4	67
2	9	2016	1	1528	3	32	13	2	5	1	1	1	2	1	4	68
2	9	2016	1	1528	3	35	10	2	5	1	1	1	1	1	4	68
2	9	2016	1	1528	3	36	9	2	5	1	2	2	1	1	4	69
2	9	2016	1	1528	3	34	11	2	4	2	1	2	1	1	4	74
2	9	2014	1	1529	3	33	12	1	5	1	1	1	2	1	3	19
2	9	2014	1	1529	3	31	14	1	5	1	1	1	1	1	3	19
2	9	2014	1	1529	3	36	9	1	5	1	1	1	1	2	3	19
2	9	2014	1	1529	3	41	4	1	5	1	1	1	1	1	4	42
2	9	2014	1	1529	3	36	9	2	5	1	1	1	1	2	4	43
2	9	2014	1	1529	3	37	8	2	5	1	1	1	1	2	4	43
2	9	2014	1	1529	3	36	9	2	5	1	2	2	1	2	4	43
2	9	2015	1	1529	3	36	8	2	5	1	1	1	1	1	4	64
2	9	2015	1	1529	3	37	7	1	5	1	2	2	1	1	4	66
2	9	2015	1	1529	3	37	7	2	4	1	1	1	1	2	4	66
2	9	2015	1	1529	3	33	11	2	5	1	1	1	1	1	4	67
2	9	2015	1	1529	3	34	10	2	6	1	1	1	1	1	4	68
2	9	2015	1	1529	3	36	8	1	5	1	1	1	1	1	4	68
2	9	2015	1	1529	3	34	10	2	5	1	1	1	1	2	4	68
2	9	2015	1	1529	3	35	9	2	5	1	1	1	1	2	4	69
1	9	2016	1	1530	3	28	12	1	5	1	2	2	1	1	4	61
1	9	2016	1	1530	3	26	14	2	5	1	1	1	2	1	4	61
1	9	2016	1	1530	3	26	14	2	5	2	1	2	1	1	4	61
1	9	2016	1	1530	3	28	12	2	5	1	2	2	1	1	4	62
1	9	2013	1	1531	3	26	14	2	5	1	2	2	1	2	3	19
1	9	2013	1	1531	3	24	16	2	5	1	1	1	1	2	3	19
1	9	2013	1	1531	3	29	11	2	6	1	2	2	1	1	3	19
1	9	2013	1	1531	3	30	10	1	5	1	1	1	1	2	3	19
2	9	2013	1	1531	3	36	9	1	5	1	1	1	1	2	3	19
3	9	2014	1	1531	3	24	13	2	5	1	1	1	1	1	3	19
1	9	2013	1	1531	3	27	13	2	5	1	1	1	1	1	4	37
1	9	2013	1	1531	3	24	16	2	5	1	2	2	1	1	4	37
1	9	2013	1	1531	3	27	13	1	5	1	2	2	1	1	4	37
1	9	2013	1	1531	3	26	14	1	5	1	1	1	1	1	4	37
1	9	2013	1	1531	3	26	14	2	5	1	1	1	1	1	4	39
1	9	2013	1	1531	3	22	18	1	5	1	1	1	1	1	4	39
2	9	2013	1	1531	3	37	8	1	5	1	1	1	1	1	4	42
2	9	2013	1	1531	3	38	7	1	5	1	2	2	1	1	4	42
2	9	2013	1	1531	3	37	8	1	5	1	1	1	1	1	4	44
3	9	2015	1	1531	3	27	10	1	5	2	1	2	1	2	4	71
3	9	2015	1	1531	3	29	8	2	6	1	2	2	1	1	4	72
3	9	2015	1	1531	3	26	11	2	5	1	1	1	1	1	4	73
2	9	2016	1	1532	3	36	10	1	5	1	1	1	1	2	1	4
2	9	2016	1	1532	3	35	11	1	5	1	1	1	1	1	1	4
2	9	2016	1	1532	3	36	10	1	5	1	2	2	1	1	1	4
3	9	2016	1	1532	3	27	9	2	5	1	1	1	1	1	1	14
2	9	2016	1	1532	3	36	10	1	5	1	1	1	1	1	1	17
1	9	2015	1	1532	3	25	15	2	5	1	1	1	2	1	4	60
1	9	2015	1	1532	3	26	14	1	3	1	1	1	2	1	4	60
1	9	2015	1	1532	3	27	13	2	5	1	1	1	1	1	4	60
1	9	2015	1	1532	3	27	13	1	5	1	1	1	1	1	4	60
2	9	2016	1	1532	3	34	12	2	5	1	2	2	1	1	4	66
2	9	2016	1	1532	3	37	9	2	5	1	2	2	1	1	4	66
2	9	2016	1	1532	3	36	10	2	5	1	1	1	2	1	4	68
2	9	2016	1	1532	3	35	11	2	3	1	2	2	1	1	4	68
2	9	2016	1	1532	3	36	10	2	5	1	2	2	1	1	4	69
2	9	2016	1	1532	3	35	11	2	5	1	1	1	1	1	4	69
2	9	2016	1	1532	3	36	10	2	5	1	1	1	1	1	4	74
2	9	2015	1	1533	3	35	10	1	5	1	1	1	1	1	1	6
2	9	2015	1	1533	3	36	9	1	5	1	1	1	2	1	1	7
2	9	2015	1	1533	3	35	10	2	5	1	2	2	1	1	1	7
1	9	2014	2	1533	3	28	12	2	5	1	1	1	1	1	2	19
3	9	2013	1	1533	3	26	11	2	5	1	2	2	1	2	3	19
1	9	2014	1	1533	3	26	14	1	5	1	1	1	1	1	3	19
1	9	2014	1	1533	3	29	11	2	5	1	1	1	2	1	3	19
2	9	2014	1	1533	3	40	6	1	9	1	1	1	1	1	3	19
2	9	2014	1	1533	3	37	9	2	5	1	1	1	2	1	3	19
2	9	2014	1	1533	3	34	12	1	5	1	1	1	1	1	3	19
2	9	2014	1	1533	3	38	8	1	5	1	1	1	1	1	3	19
2	9	2014	1	1533	3	35	11	2	5	1	1	1	1	1	3	19
2	9	2014	1	1533	3	38	8	1	5	1	1	1	1	1	4	42
2	9	2014	1	1533	3	38	8	1	5	1	1	1	1	1	4	43
2	9	2014	1	1533	3	36	10	2	5	1	1	1	1	2	4	43
3	9	2013	1	1533	3	26	11	2	5	1	1	1	1	1	4	45
3	9	2013	1	1533	3	26	11	2	5	1	1	1	1	2	4	46
3	9	2013	1	1533	3	26	11	1	5	1	1	1	1	1	4	48
1	9	2014	1	1533	3	28	12	1	5	1	2	2	1	2	4	50
1	9	2014	1	1533	3	26	14	2	5	1	1	1	1	1	4	50
1	9	2014	1	1533	3	29	11	1	5	1	1	1	1	1	4	52
1	9	2014	1	1533	3	24	16	1	5	1	1	1	1	1	4	52
1	9	2014	1	1533	3	27	13	1	5	1	1	1	1	1	4	52
2	9	2014	1	1533	3	36	10	2	5	1	1	1	2	1	4	54
2	9	2015	2	1533	3	39	6	1	5	1	1	1	1	1	4	64
2	9	2015	1	1533	3	33	12	2	5	2	1	2	1	1	4	66
2	9	2015	1	1533	3	35	10	2	3	1	1	1	1	2	4	66
